GpsNumber,GpsDescription,GPSTime,SMSTime,Year,Month,Day,Hour,Minute,BatteryVoltage,GSMSignal,Activity,Temperature,lat,lon,Type,LandCover,DownDate,Direction_Abs,StepLength,Direction_Rel,Speed,Interval,Class
48536501395,coyo03,4/1/2022 19:01,4/2/2022 2:10,2022,4,1,19,1,3.91,,,,34.28491667,-118.7784333,GPRS,Tree Open,4/8/2022,77.14190983,146.4227423,174.9986778,0.146422742,3611,5
48536501395,coyo03,4/1/2022 20:01,4/2/2022 2:10,2022,4,1,20,1,3.91,,,,34.28526667,-118.7799667,GPRS,Herbaceous with Sparse Tree/Shrub,4/8/2022,93.36646067,26.15329553,16.22455084,0.025724553,3600,5
48536501395,coyo03,4/1/2022 21:02,4/2/2022 2:10,2022,4,1,21,2,3.9,,,,34.28525,-118.78025,GPRS,Herbaceous with Sparse Tree/Shrub,4/8/2022,50.90614114,34.35855333,-42.46031953,0.033795298,3660,5
48536501395,coyo03,4/1/2022 22:03,4/2/2022 2:10,2022,4,1,22,3,3.91,,,,34.28546667,-118.7805167,GPRS,Herbaceous with Sparse Tree/Shrub,4/8/2022,-104.349332,69.04961142,-155.2554732,0.067917651,3660,5
48536501395,coyo03,4/1/2022 23:04,4/2/2022 2:10,2022,4,1,23,4,3.91,,,,34.28528333,-118.7798,GPRS,Herbaceous with Sparse Tree/Shrub,4/8/2022,137.29061,60.55609424,-118.3600579,0.06488153,3660,5
48536501395,coyo03,4/2/2022 0:00,4/2/2022 2:10,2022,4,2,0,0,3.91,,,,34.28485,-118.7802,GPRS,Herbaceous with Sparse Tree/Shrub,4/8/2022,180,0.110927542,42.70938996,0.00907589,3360,5
48536501395,coyo03,4/2/2022 0:00,4/2/2022 2:02,2022,4,2,0,0,3.9,6,29.97727273,22,34.284849,-118.7802,GSM,Herbaceous with Sparse Tree/Shrub,4/8/2022,-10.58087787,30.04639804,169.4191221,0.025656317,44,7
48536501395,coyo03,4/2/2022 1:11,4/3/2022 6:21,2022,4,2,1,11,3.9,,,,34.28511667,-118.78015,GPRS,Herbaceous with Sparse Tree/Shrub,4/8/2022,-57.99461674,15.36773151,-47.41373887,0.015367732,4216,7
48536501395,coyo03,4/2/2022 2:11,4/3/2022 6:21,2022,4,2,2,11,3.91,,,,34.2852,-118.7800167,GPRS,Herbaceous with Sparse Tree/Shrub,4/8/2022,-56.85300418,95.67780761,1.14161256,0.095677808,3600,5
48536501395,coyo03,4/2/2022 3:11,4/3/2022 6:21,2022,4,2,3,11,3.91,,,,34.28573333,-118.7792,GPRS,Herbaceous with Sparse Tree/Shrub,4/8/2022,109.1152098,753.3358643,165.9682139,0.740986096,3600,5
48536501395,coyo03,4/2/2022 4:12,4/3/2022 6:21,2022,4,2,4,12,3.9,,,,34.28311667,-118.78675,GPRS,Urban,4/8/2022,-90.77532291,2154.895958,160.1094673,2.154895958,3660,5
48536501395,coyo03,4/2/2022 5:12,4/3/2022 6:21,2022,4,2,5,12,3.9,,,,34.2828,-118.76335,GPRS,Urban,4/8/2022,45.83031547,82.68125975,136.6056384,0.103351575,3600,5
48536501395,coyo03,4/2/2022 6:00,4/3/2022 6:21,2022,4,2,6,0,3.91,,,,34.28336667,-118.7639333,GPRS,Urban,4/8/2022,-153.4349725,0.080067885,160.734712,0.022172645,2880,5
48536501395,coyo03,4/2/2022 6:00,4/3/2022 6:13,2022,4,2,6,0,3.91,,171.4615385,17,34.283366,-118.763933,GSM,Urban,4/8/2022,-64.683045,455.6757045,88.75192751,0.457327164,13,5
48536501395,coyo03,4/2/2022 7:00,4/3/2022 6:21,2022,4,2,7,0,3.9,,,,34.2854,-118.7596333,GPRS,Urban,4/8/2022,169.0459374,522.4273333,-126.2710176,0.513862951,3587,5
48536501395,coyo03,4/2/2022 8:01,4/3/2022 6:21,2022,4,2,8,1,3.9,,,,34.28075,-118.7605333,GPRS,Urban,4/8/2022,-27.64819621,1943.421296,163.3058664,1.943421296,3660,5
48536501395,coyo03,4/2/2022 9:01,4/3/2022 6:21,2022,4,2,9,1,3.9,,,,34.29681667,-118.7521167,GPRS,Herbaceous with Sparse Tree/Shrub,4/8/2022,-116.4685396,1275.81034,-88.82034335,1.254895416,3600,3
48536501395,coyo03,4/2/2022 10:02,4/3/2022 6:21,2022,4,2,10,2,3.9,,,,34.2909,-118.7402333,GPRS,Herbaceous with Sparse Tree/Shrub,4/8/2022,35.84860398,1235.220865,152.3171435,1.235220865,3660,3
48536501395,coyo03,4/2/2022 11:02,4/3/2022 6:21,2022,4,2,11,2,3.9,,,,34.30045,-118.7471333,GPRS,Herbaceous with Sparse Tree/Shrub,4/8/2022,-47.36075132,2257.310383,-83.2093553,2.335148672,3600,3
48536501395,coyo03,4/2/2022 12:00,4/3/2022 6:21,2022,4,2,12,0,3.91,,,,34.31556667,-118.7307167,GPRS,Cropland,4/8/2022,153.4349735,0.080063756,-159.2042752,0.015169975,3480,7
48536501395,coyo03,4/2/2022 12:00,4/3/2022 6:13,2022,4,2,12,0,3.91,,117.3157895,11,34.315566,-118.730717,GSM,Cropland,4/8/2022,-50.41322675,2901.937841,156.1517998,2.917334886,19,1
48536501395,coyo03,4/2/2022 13:00,4/3/2022 6:21,2022,4,2,13,0,3.9,,,,34.33403333,-118.7083833,GPRS,Cropland,4/8/2022,-123.7864709,809.8474405,-73.37324413,0.796571253,3581,1
48536501395,coyo03,4/2/2022 14:01,4/3/2022 6:21,2022,4,2,14,1,3.9,,,,34.32945,-118.7015333,GPRS,Shrub,4/8/2022,130.015885,408.0666699,-106.1976441,0.40806667,3660,6
48536501395,coyo03,4/2/2022 15:01,4/3/2022 6:21,2022,4,2,15,1,3.9,,,,34.32683333,-118.70465,GPRS,Shrub,4/8/2022,72.26947199,241.6356158,-57.74641303,0.241635616,3600,2
48536501395,coyo03,4/2/2022 16:01,4/3/2022 6:21,2022,4,2,16,1,3.9,,,,34.32761667,-118.7071,GPRS,Shrub,4/8/2022,-173.0656511,137.5062507,114.6648769,0.13525205,3600,6
48536501395,coyo03,4/2/2022 17:02,4/3/2022 6:21,2022,4,2,17,2,3.91,,,,34.32638333,-118.70695,GPRS,Shrub,4/8/2022,100.3048465,17.27258349,-86.62950242,0.01786819,3660,6
48536501395,coyo03,4/2/2022 18:00,4/3/2022 6:21,2022,4,2,18,0,3.91,,,,34.32635,-118.7071333,GPRS,Shrub,4/8/2022,-161.565068,0.115091886,98.13008549,0.019730038,3480,6
48536501395,coyo03,4/2/2022 18:00,4/3/2022 6:13,2022,4,2,18,0,3.91,,106.1428571,20,34.326349,-118.707133,GSM,Shrub,4/8/2022,-93.57973263,96.87510049,67.9853354,0.095836868,21,2
48536501395,coyo03,4/2/2022 19:01,4/3/2022 6:21,2022,4,2,19,1,3.91,,,,34.32628333,-118.7060833,GPRS,Shrub,4/8/2022,6.404352749,181.9667805,99.98408538,0.181966781,3639,1
48536501395,coyo03,4/2/2022 20:01,4/3/2022 6:21,2022,4,2,20,1,3.91,,,,34.32791667,-118.7062667,GPRS,Shrub,4/8/2022,-168.6900675,28.11123157,-175.0944203,0.027650392,3600,6
48536501395,coyo03,4/2/2022 21:02,4/3/2022 6:21,2022,4,2,21,2,3.91,,,,34.32766667,-118.7062167,GPRS,Shrub,4/8/2022,150.945396,36.64309078,-40.36453647,0.036643091,3660,6
48536501395,coyo03,4/2/2022 22:02,4/3/2022 6:21,2022,4,2,22,2,3.91,,,,34.32736667,-118.7063833,GPRS,Shrub,4/8/2022,-46.97493401,34.63054336,162.07967,0.03406283,3600,4
48536501395,coyo03,4/2/2022 23:03,4/3/2022 6:21,2022,4,2,23,3,3.91,,,,34.3276,-118.7061333,GPRS,Shrub,4/8/2022,97.35237936,48.11979852,144.3273134,0.050652419,3660,6
48536501395,coyo03,4/3/2022 0:00,4/3/2022 6:21,2022,4,3,0,0,3.91,,,,34.32753333,-118.70665,GPRS,Shrub,4/8/2022,180,0.147904417,82.64762064,0.009860294,3420,6
48536501395,coyo03,4/3/2022 0:00,4/3/2022 6:13,2022,4,3,0,0,3.91,,41.27777778,22,34.327532,-118.70665,GSM,Shrub,4/8/2022,-80.29009225,28.18971672,99.70990775,0.02638663,54,6
48536501395,coyo03,4/3/2022 1:05,4/3/2022 6:21,2022,4,3,1,5,3.91,,,,34.32758333,-118.70635,GPRS,Shrub,4/8/2022,57.20046872,87.39876363,137.490561,0.087398764,3846,1
48536501395,coyo03,4/3/2022 2:05,4/3/2022 6:21,2022,4,3,2,5,3.91,,,,34.32806667,-118.7071,GPRS,Shrub,4/8/2022,42.96314248,1156.474609,-14.23732624,1.137516009,3600,1
48536501395,coyo03,4/3/2022 3:06,4/3/2022 6:21,2022,4,3,3,6,3.9,,,,34.33631667,-118.7147833,GPRS,Cropland,4/8/2022,102.2969936,2575.289315,59.33385115,2.575289315,3660,7
48536501395,coyo03,4/3/2022 4:06,4/3/2022 6:21,2022,4,3,4,6,3.91,,,,34.33041667,-118.74185,GPRS,Tree Open,4/8/2022,43.22853025,117.2247817,-59.06846338,1.406697381,3600,2
48536501395,coyo03,4/3/2022 4:11,4/3/2022 6:21,2022,4,3,4,11,3.9,,,,34.33125,-118.7426333,GPRS,Tree Open,4/8/2022,-161.565068,0.115091497,155.2064017,0.069054898,300,6
48536501395,coyo03,4/3/2022 4:11,4/3/2022 6:12,2022,4,3,4,11,3.89,8,0,19,34.331249,-118.742633,GSM,Tree Open,4/8/2022,43.26429542,2.39251333,-155.1706366,1.230435427,6,4
48536501395,coyo03,4/3/2022 4:11,4/3/2022 6:12,2022,4,3,4,11,3.89,8,0,19,34.331266,-118.742649,GSM,Tree Open,4/8/2022,180,3.77156503,136.7357046,1.939662015,7,6
48536501395,coyo03,4/3/2022 4:11,4/3/2022 6:12,2022,4,3,4,11,3.89,8,0,19,34.331232,-118.742649,GSM,Tree Open,4/8/2022,90,6.165652087,-90,3.170906788,7,1
48536501395,coyo03,4/3/2022 4:11,4/3/2022 6:12,2022,4,3,4,11,3.89,8,0,18,34.331232,-118.742716,GSM,Tree Open,4/8/2022,-60.9739639,339.4454797,-150.9739639,0.288685029,7,4
48536501395,coyo03,4/3/2022 5:22,4/4/2022 2:10,2022,4,3,5,22,3.9,,,,34.33293333,-118.73965,GPRS,Tree Open,4/8/2022,-27.42240642,907.7625933,33.55155749,1.433309358,4233,2
48536501395,coyo03,4/3/2022 6:00,4/4/2022 2:10,2022,4,3,6,0,3.91,,,,34.34045,-118.73575,GPRS,Cropland,4/8/2022,-135,0.144124351,-107.5775936,0.010376953,2280,8
48536501395,coyo03,4/3/2022 6:00,4/4/2022 2:02,2022,4,3,6,0,3.91,5,23.36,16,34.340449,-118.735749,GSM,Cropland,4/8/2022,60.78924238,876.7305875,-164.2107576,0.874301971,50,8
48536501395,coyo03,4/3/2022 7:01,4/4/2022 2:10,2022,4,3,7,1,3.9,,,,34.34486667,-118.74365,GPRS,Cropland,4/8/2022,59.03624336,9.463251395,-1.752999013,0.009308116,3610,8
48536501395,coyo03,4/3/2022 8:02,4/4/2022 2:10,2022,4,3,8,2,3.9,,,,34.34491667,-118.7437333,GPRS,Cropland,4/8/2022,-90,30.66990436,-149.0362434,0.030669904,3660,8
48536501395,coyo03,4/3/2022 9:02,4/4/2022 2:10,2022,4,3,9,2,3.9,,,,34.34491667,-118.7434,GPRS,Cropland,4/8/2022,75.96375655,44.84578819,165.9637565,0.044845788,3600,8
48536501395,coyo03,4/3/2022 10:02,4/4/2022 2:10,2022,4,3,10,2,3.9,,,,34.34503333,-118.7438667,GPRS,Cropland,4/8/2022,46.16913928,58.63931863,-29.79461727,0.057678018,3600,8
48536501395,coyo03,4/3/2022 11:03,4/4/2022 2:10,2022,4,3,11,3,3.9,,,,34.34543333,-118.7442833,GPRS,Cropland,4/8/2022,4.763641784,22.23866278,-41.4054975,0.023409119,3660,8
48536501395,coyo03,4/3/2022 12:00,4/4/2022 2:10,2022,4,3,12,0,3.91,,,,34.34563333,-118.7443,GPRS,Cropland,4/8/2022,-108.4349474,0.099160897,-113.1985891,0.011515459,3420,8
48536501395,coyo03,4/3/2022 12:00,4/4/2022 2:02,2022,4,3,12,0,3.91,5,37.67741935,16,34.345633,-118.744299,GSM,Cropland,4/8/2022,-119.4843647,2199.209962,-11.04941732,2.181635675,31,1
48536501395,coyo03,4/3/2022 13:01,4/4/2022 2:10,2022,4,3,13,1,3.9,,,,34.33446667,-118.72455,GPRS,Cropland,4/8/2022,-121.695808,829.8032248,-2.211443356,0.829803225,3629,7
48536501395,coyo03,4/3/2022 14:01,4/4/2022 2:10,2022,4,3,14,1,3.9,,,,34.33,-118.7173167,GPRS,Herbaceous with Sparse Tree/Shrub,4/8/2022,-118.709958,963.0702108,2.98585005,0.947282175,3600,7
48536501395,coyo03,4/3/2022 15:02,4/4/2022 2:10,2022,4,3,15,2,3.9,,,,34.32521667,-118.7085833,GPRS,Shrub,4/8/2022,12.5983203,1312.460353,131.3082783,1.29094461,3660,1
48536501395,coyo03,4/3/2022 16:03,4/4/2022 2:10,2022,4,3,16,3,3.9,,,,34.33685,-118.7111833,GPRS,Cropland,4/8/2022,-157.6797351,1222.634851,-170.2780554,1.222634851,3660,1
48536501395,coyo03,4/3/2022 17:03,4/4/2022 2:10,2022,4,3,17,3,3.91,,,,34.32641667,-118.7069,GPRS,Shrub,4/8/2022,-14.93141725,28.40264228,142.7483179,0.029897518,3600,4
48536501395,coyo03,4/3/2022 18:00,4/4/2022 2:10,2022,4,3,18,0,3.91,,,,34.32666667,-118.7068333,GPRS,Shrub,4/8/2022,-153.4349735,0.080062332,-138.5035562,0.009297561,3420,6
48536501395,coyo03,4/3/2022 18:00,4/4/2022 2:02,2022,4,3,18,0,3.91,5,37.67741935,25,34.326666,-118.706833,GSM,Shrub,4/8/2022,-176.876713,33.23854311,-23.44173948,0.03352725,31,6
48536501395,coyo03,4/3/2022 19:00,4/4/2022 2:10,2022,4,3,19,0,3.91,,,,34.32636667,-118.7068167,GPRS,Shrub,4/8/2022,10.61965528,29.93663535,-172.5036317,0.029445871,3569,4
48536501395,coyo03,4/3/2022 20:01,4/4/2022 2:10,2022,4,3,20,1,3.91,,,,34.32663333,-118.7068667,GPRS,Shrub,4/8/2022,180,3.697609968,169.3803447,0.003636993,3660,6
48536501395,coyo03,4/3/2022 21:02,4/4/2022 2:10,2022,4,3,21,2,3.91,,,,34.3266,-118.7068667,GPRS,Shrub,4/8/2022,135.0000002,16.81561611,-44.99999983,0.016815616,3660,6
48536501395,coyo03,4/3/2022 22:02,4/4/2022 2:10,2022,4,3,22,2,3.91,,,,34.32648333,-118.7069833,GPRS,Shrub,4/8/2022,150.0684881,67.61357752,15.06848796,0.067613578,3600,6
48536501395,coyo03,4/3/2022 23:02,4/4/2022 2:10,2022,4,3,23,2,3.91,,,,34.32593333,-118.7073,GPRS,Shrub,4/8/2022,163.6104596,64.70368927,13.5419715,0.066934851,3600,6
48536501395,coyo03,4/4/2022 0:00,4/4/2022 2:10,2022,4,4,0,0,3.91,,,,34.32536667,-118.7074667,GPRS,Shrub,4/8/2022,-134.9999869,0.096089793,61.3895535,0.007059658,3480,6
48536501395,coyo03,4/4/2022 0:00,4/4/2022 2:02,2022,4,4,0,0,3.91,5,23.83673469,21,34.325366,-118.707466,GSM,Shrub,4/8/2022,54.1507398,73.30482951,-170.8492733,0.062668579,49,4
48536501395,coyo03,4/4/2022 1:11,4/5/2022 2:10,2022,4,4,1,11,3.91,,,,34.3258,-118.7080667,GPRS,Shrub,4/8/2022,156.155101,356.422905,102.0043612,0.356422905,4211,6
48536501395,coyo03,4/4/2022 2:11,4/5/2022 2:10,2022,4,4,2,11,3.91,,,,34.32278333,-118.7094,GPRS,Shrub,4/8/2022,119.4792663,1037.583625,-36.67583468,1.037583625,3600,2
48536501395,coyo03,4/4/2022 3:11,4/5/2022 2:10,2022,4,4,3,11,3.91,,,,34.31751667,-118.7187167,GPRS,Cropland,4/8/2022,102.8102563,3287.816442,-16.66900996,3.233917812,3600,2
48536501395,coyo03,4/4/2022 4:12,4/5/2022 2:10,2022,4,4,4,12,3.9,,,,34.30968333,-118.7531667,GPRS,Herbaceous with Sparse Tree/Shrub,4/8/2022,159.0050038,2629.106125,56.19474743,2.629106125,3660,7
48536501395,coyo03,4/4/2022 5:12,4/5/2022 2:10,2022,4,4,5,12,3.91,,,,34.2871,-118.7618333,GPRS,Urban,4/8/2022,95.75633826,1533.471178,-63.24866551,1.916838972,3600,5
48536501395,coyo03,4/4/2022 6:00,4/5/2022 2:10,2022,4,4,6,0,3.91,,,,34.28543333,-118.7783667,GPRS,Tree Open,4/8/2022,135.0000256,0.048053953,39.24368739,0.013307249,2880,5
48536501395,coyo03,4/4/2022 6:00,4/5/2022 2:02,2022,4,4,6,0,3.9,5,104.1538462,13,34.285433,-118.778367,GSM,Tree Open,4/8/2022,120.9600107,170.3708953,-14.04001492,0.170988353,13,5
48536501395,coyo03,4/4/2022 7:00,4/5/2022 2:10,2022,4,4,7,0,3.9,,,,34.28453333,-118.7798667,GPRS,Herbaceous with Sparse Tree/Shrub,4/8/2022,-80.20695929,1979.612147,158.83303,1.915753691,3587,5
48536501395,coyo03,4/4/2022 8:02,4/5/2022 2:10,2022,4,4,8,2,3.91,,,,34.28816667,-118.7588167,GPRS,Urban,4/8/2022,-149.0362435,10.32685413,-68.8292842,0.00999373,3720,8
48536501395,coyo03,4/4/2022 9:04,4/5/2022 2:10,2022,4,4,9,4,3.91,,,,34.28808333,-118.7587667,GPRS,Urban,4/8/2022,123.2317111,56.69469323,-87.73204543,0.056694693,3720,8
48536501395,coyo03,4/4/2022 10:04,4/5/2022 2:10,2022,4,4,10,4,3.91,,,,34.28776667,-118.75925,GPRS,Urban,4/8/2022,-63.43494881,35.82904793,173.3333401,0.035829048,3600,8
48536501395,coyo03,4/4/2022 11:04,4/5/2022 2:10,2022,4,4,11,4,3.91,,,,34.28793333,-118.7589167,GPRS,Urban,4/8/2022,-31.60750237,26.98803906,31.82744644,0.028915756,3600,8
48536501395,coyo03,4/4/2022 12:00,4/5/2022 2:10,2022,4,4,12,0,3.91,,,,34.28815,-118.7587833,GPRS,Urban,4/8/2022,-161.5650682,0.115094923,-129.9575658,0.008455954,3360,8
48536501395,coyo03,4/4/2022 12:00,4/5/2022 2:02,2022,4,4,12,0,3.9,5,27.63265306,13,34.288149,-118.758783,GSM,Urban,4/8/2022,105.7392381,1396.996447,-92.69569378,1.39274085,49,5
48536501395,coyo03,4/4/2022 13:01,4/5/2022 2:10,2022,4,4,13,1,3.9,,,,34.2841,-118.77315,GPRS,Tree Open,4/8/2022,-76.60750225,1106.348216,177.6532597,1.106348216,3611,5
48536501395,coyo03,4/4/2022 14:01,4/5/2022 2:10,2022,4,4,14,1,3.9,,,,34.28685,-118.7616,GPRS,Urban,4/8/2022,-10.95406264,116.0948939,65.6534396,0.114191699,3600,8
48536501395,coyo03,4/4/2022 15:02,4/5/2022 2:10,2022,4,4,15,2,3.91,,,,34.28788333,-118.7614,GPRS,Urban,4/8/2022,82.87498364,24.82938439,93.82904629,0.024829384,3660,8
48536501395,coyo03,4/4/2022 16:02,4/5/2022 2:10,2022,4,4,16,2,3.91,,,,34.28791667,-118.7616667,GPRS,Urban,4/8/2022,-62.10272902,30.94177987,-144.9777127,0.030434538,3600,8
48536501395,coyo03,4/4/2022 17:03,4/5/2022 2:10,2022,4,4,17,3,3.9,,,,34.28806667,-118.7613833,GPRS,Urban,4/8/2022,-171.869898,13.03221327,-109.7671689,0.013718119,3660,8
48536501395,coyo03,4/4/2022 18:00,4/5/2022 2:10,2022,4,4,18,0,3.91,,,,34.28795,-118.7613667,GPRS,Urban,4/8/2022,-146.3099191,0.126777739,25.55997884,0.03259999,3420,8
48536501395,coyo03,4/4/2022 18:00,4/5/2022 2:02,2022,4,4,18,0,3.9,5,96.71428571,19,34.287949,-118.761366,GSM,Urban,4/8/2022,-116.3806728,17.80481024,29.92924635,0.017874321,14,8
48536501395,coyo03,4/4/2022 19:00,4/5/2022 2:10,2022,4,4,19,0,3.9,,,,34.28786667,-118.7612,GPRS,Urban,4/8/2022,36.86989765,43.55503095,153.2505704,0.042841014,3586,8
48536501395,coyo03,4/4/2022 20:01,4/5/2022 2:10,2022,4,4,20,1,3.91,,,,34.2882,-118.76145,GPRS,Urban,4/8/2022,180,16.63914013,143.1301024,0.016366367,3660,8
48536501395,coyo03,4/4/2022 21:02,4/5/2022 2:10,2022,4,4,21,2,3.91,,,,34.28805,-118.76145,GPRS,Urban,4/8/2022,-9.46232239,11.19839739,170.5376776,0.011198397,3660,8
48536501395,coyo03,4/4/2022 22:02,4/5/2022 2:10,2022,4,4,22,2,3.9,,,,34.28815,-118.7614333,GPRS,Urban,4/8/2022,165.9637563,7.552705954,175.4260787,0.00730907,3600,8
48536501395,coyo03,4/4/2022 23:04,4/5/2022 2:10,2022,4,4,23,4,3.9,,,,34.28808333,-118.76145,GPRS,Urban,4/8/2022,-56.30993242,5.90467229,137.7263113,0.006326435,3720,8
48536501395,coyo03,4/5/2022 0:00,4/5/2022 2:10,2022,4,5,0,0,3.91,,,,34.28811667,-118.7614,GPRS,Urban,4/8/2022,180,0.073951738,-123.6900676,0.005220123,3360,8
48536501395,coyo03,4/5/2022 0:00,4/5/2022 2:02,2022,4,5,0,0,3.9,5,26.54901961,24,34.288116,-118.7614,GSM,Urban,4/8/2022,-142.9921513,17.35927444,37.00784868,0.014847562,51,8
48536501395,coyo03,4/5/2022 1:11,4/6/2022 2:10,2022,4,5,1,11,3.9,,,,34.28798333,-118.7613,GPRS,Urban,4/8/2022,-100.8855271,40.95469725,42.10662426,0.040283309,4209,8
48536501395,coyo03,4/5/2022 2:12,4/6/2022 2:10,2022,4,5,2,12,3.9,,,,34.2879,-118.7608667,GPRS,Urban,4/8/2022,-150.4396455,136.9084544,-49.55411845,0.134664053,3660,5
48536501395,coyo03,4/5/2022 3:13,4/6/2022 2:10,2022,4,5,3,13,3.9,,,,34.28678333,-118.7602333,GPRS,Urban,4/8/2022,92.46281668,1286.148457,-117.0975378,1.286148457,3660,5
48536501395,coyo03,4/5/2022 4:13,4/6/2022 2:10,2022,4,5,4,13,3.9,,,,34.28618333,-118.7741833,GPRS,Tree Open,4/8/2022,92.13236844,1443.945404,-0.33044824,1.420274168,3600,5
48536501395,coyo03,4/5/2022 5:14,4/6/2022 2:10,2022,4,5,5,14,3.9,,,,34.2856,-118.78985,GPRS,Shrub,4/8/2022,-41.7071606,443.828411,-133.839529,0.578906623,3660,5
48536501395,coyo03,4/5/2022 6:00,4/6/2022 2:10,2022,4,5,6,0,3.9,,,,34.28881667,-118.7869833,GPRS,Shrub,4/8/2022,-153.4349735,0.080067186,-111.7278129,0.012532255,2760,5
48536501395,coyo03,4/5/2022 6:00,4/6/2022 2:02,2022,4,5,6,0,3.89,7,70.43478261,15,34.288816,-118.786983,GSM,Shrub,4/8/2022,52.02477802,1516.690763,-154.5402485,1.526443038,23,5
48536501395,coyo03,4/5/2022 7:00,4/6/2022 2:10,2022,4,5,7,0,3.9,,,,34.29818333,-118.7989833,GPRS,Shrub,4/8/2022,-179.4838358,820.8880454,128.4913862,0.807430864,3577,5
48536501395,coyo03,4/5/2022 8:01,4/6/2022 2:10,2022,4,5,8,1,3.89,,,,34.29078333,-118.7989167,GPRS,Tree Open,4/8/2022,-103.4664458,2954.692595,76.01739002,2.954692595,3660,5
48536501395,coyo03,4/5/2022 9:01,4/6/2022 2:10,2022,4,5,9,1,3.9,,,,34.2834,-118.7680833,GPRS,Urban,4/8/2022,-143.4403653,386.435677,-39.97391952,0.380100666,3600,5
48536501395,coyo03,4/5/2022 10:02,4/6/2022 2:10,2022,4,5,10,2,3.9,,,,34.28043333,-118.7658833,GPRS,Urban,4/8/2022,80.61558576,1306.582161,-135.944049,1.306582161,3660,5
48536501395,coyo03,4/5/2022 11:02,4/6/2022 2:10,2022,4,5,11,2,3.9,,,,34.28273333,-118.7798,GPRS,Tree Open,4/8/2022,-70.20112365,418.1815596,-150.8167094,0.432601613,3600,5
48536501395,coyo03,4/5/2022 12:00,4/6/2022 2:10,2022,4,5,12,0,3.9,,,,34.28423333,-118.7756333,GPRS,Tree Open,4/8/2022,-135.000025,0.048054226,-64.79890139,0.009105011,3480,5
48536501395,coyo03,4/5/2022 12:00,4/6/2022 2:02,2022,4,5,12,0,3.89,7,85.26315789,17,34.284233,-118.775633,GSM,Tree Open,4/8/2022,76.45382293,437.8641795,-148.546152,0.440187391,19,5
48536501395,coyo03,4/5/2022 13:00,4/6/2022 2:10,2022,4,5,13,0,3.9,,,,34.28533333,-118.7802,GPRS,Herbaceous with Sparse Tree/Shrub,4/8/2022,169.3803447,29.93678437,92.92652179,0.029446017,3581,5
48536501395,coyo03,4/5/2022 14:01,4/6/2022 2:10,2022,4,5,14,1,3.9,,,,34.28506667,-118.78025,GPRS,Herbaceous with Sparse Tree/Shrub,4/8/2022,169.114473,48.67714485,-0.265871733,0.048677145,3660,5
48536501395,coyo03,4/5/2022 15:01,4/6/2022 2:10,2022,4,5,15,1,3.9,,,,34.28463333,-118.7803333,GPRS,Herbaceous with Sparse Tree/Shrub,4/8/2022,38.3951645,117.2833453,-130.7193085,0.115360668,3600,5
48536501395,coyo03,4/5/2022 16:02,4/6/2022 2:10,2022,4,5,16,2,3.9,,,,34.28551667,-118.7810333,GPRS,Herbaceous with Sparse Tree/Shrub,4/8/2022,-115.529698,118.6228534,-153.9248625,0.118622853,3660,5
48536501395,coyo03,4/5/2022 17:02,4/6/2022 2:10,2022,4,5,17,2,3.89,,,,34.28498333,-118.7799167,GPRS,Herbaceous with Sparse Tree/Shrub,4/8/2022,38.15722653,30.90118155,153.6869245,0.03196674,3600,5
48536501395,coyo03,4/5/2022 18:00,4/6/2022 2:10,2022,4,5,18,0,3.9,,,,34.28521667,-118.7801,GPRS,Herbaceous with Sparse Tree/Shrub,4/8/2022,180,0.073951702,141.8427735,0.008319566,3480,5
48536501395,coyo03,4/5/2022 18:00,4/6/2022 2:02,2022,4,5,18,0,3.89,7,50.625,30,34.285216,-118.7801,GSM,Herbaceous with Sparse Tree/Shrub,4/8/2022,180,11.01880302,0,0.010933763,32,5
48536501395,coyo03,4/5/2022 19:01,4/6/2022 2:10,2022,4,5,19,1,3.9,,,,34.28511667,-118.7801,GPRS,Herbaceous with Sparse Tree/Shrub,4/8/2022,173.2901633,31.57897153,-6.709836738,0.031578972,3628,5
48536501395,coyo03,4/5/2022 20:01,4/6/2022 2:10,2022,4,5,20,1,3.9,,,,34.28483333,-118.7801333,GPRS,Herbaceous with Sparse Tree/Shrub,4/8/2022,-44.99999994,26.4297497,141.7098368,0.025996475,3600,7
48536501395,coyo03,4/5/2022 21:02,4/6/2022 2:10,2022,4,5,21,2,3.9,,,,34.28501667,-118.77995,GPRS,Herbaceous with Sparse Tree/Shrub,4/8/2022,-82.40535664,23.31385458,-37.4053567,0.023313855,3660,5
48536501395,coyo03,4/5/2022 22:02,4/6/2022 2:10,2022,4,5,22,2,3.9,,,,34.28505,-118.7797,GPRS,Herbaceous with Sparse Tree/Shrub,4/8/2022,-23.74949445,49.20587789,58.65586219,0.049205878,3600,7
48536501395,coyo03,4/5/2022 23:02,4/6/2022 2:10,2022,4,5,23,2,3.9,,,,34.28546667,-118.7795167,GPRS,Herbaceous with Sparse Tree/Shrub,4/8/2022,123.366366,80.31436615,147.1158605,0.083083827,3600,5
48536501395,coyo03,4/6/2022 0:00,4/6/2022 2:10,2022,4,6,0,0,3.9,,,,34.28501667,-118.7802,GPRS,Herbaceous with Sparse Tree/Shrub,4/8/2022,180,0.0739517,56.63363399,0.005916136,3480,5
