GpsNumber,GpsDescription,GPSTime,Year,Month,Day,Hour,Minute,BatteryVoltage,GSMSignal,Activity,Temperature,lat,lon,Type,LandCover,DownDate,Direction_Abs,StepLength,Direction_Rel,Speed,Interval,Class
48536493417,coyo08,12/28/2021 12:00,2021,12,28,12,0,4.14,21,0,1,34.226199,-119.174299,GSM,Urban,12/29/2021,90,6.1733256,180,0.001028888,21600,3
48536493417,coyo08,12/28/2021 18:00,2021,12,28,18,0,4.14,21,0,2,34.226199,-119.174366,GSM,Urban,12/29/2021,-80.49122804,37.59754574,-170.491228,0.006250631,21600,3
48536493417,coyo08,12/29/2021 0:01,2021,12,29,0,1,4.16,22,0,6,34.226266,-119.173966,GSM,Urban,12/29/2021,92.08926288,42.97822229,172.5804909,0.00718666,21654,3
48536493417,coyo08,12/29/2021 6:00,2021,12,29,6,0,4.16,22,0,0,34.226249,-119.174432,GSM,Urban,12/29/2021,-128.9114718,10.66399376,138.9992653,0.001775935,21529,3
48536493417,coyo08,12/29/2021 12:00,2021,12,29,12,0,4.16,22,0,0,34.226182,-119.174349,GSM,Urban,12/29/2021,-78.42481118,7.876618957,50.48666067,0.00131277,21617,6
48536493417,coyo08,12/29/2021 18:00,2021,12,29,18,0,4.16,22,0,3,34.226199,-119.174266,GSM,Urban,12/29/2021,-135,2.451439802,-56.57518882,0.000407554,21600,6
48536493417,coyo08,12/30/2021 0:01,2021,12,30,0,1,4.16,21,0,3,34.226182,-119.174249,GSM,Urban,12/31/2021,21.44773633,9.801379988,156.4477363,0.001637657,21654,5
48536493417,coyo08,12/30/2021 6:00,2021,12,30,6,0,4.16,21,0,3,34.226266,-119.174282,GSM,Urban,12/31/2021,-121.0651649,9.447047806,-142.5129012,0.001574508,21546,3
48536493417,coyo08,12/30/2021 12:00,2021,12,30,12,0,4.16,21,0,4,34.226216,-119.174199,GSM,Urban,12/31/2021,101.5751888,7.876617467,-137.3596463,0.00131277,21600,3
48536493417,coyo08,12/30/2021 18:00,2021,12,30,18,0,4.16,21,0,5,34.226199,-119.174282,GSM,Urban,12/31/2021,96.11117151,43.38499412,-5.464017307,0.007213133,21600,6
48536493417,coyo08,12/31/2021 0:01,2021,12,31,0,1,4.16,21,4.62E-05,4,34.226149,-119.174749,GSM,Urban,1/1/2022,-77.91362195,44.43581605,-174.0247935,0.007424186,21653,3
48536493417,coyo08,12/31/2021 6:00,2021,12,31,6,0,4.16,21,4.64E-05,4,34.226249,-119.174282,GSM,Urban,1/1/2022,116.5650512,10.75443903,-165.5213269,0.001792407,21547,3
48536493417,coyo08,12/31/2021 12:00,2021,12,31,12,0,4.16,21,4.63E-05,1,34.226199,-119.174382,GSM,Urban,1/1/2022,-66.68229161,12.0415158,176.7526572,0.002006919,21600,3
48536493417,coyo08,12/31/2021 18:00,2021,12,31,18,0,4.16,21,4.63E-05,4,34.226249,-119.174266,GSM,Urban,1/1/2022,120.0101376,13.01814662,-173.3075707,0.002167684,21600,3
48536493417,coyo08,1/1/2022 0:00,2022,1,1,0,0,4.11,19,4.63E-05,11,34.226182,-119.174382,GSM,Urban,1/2/2022,146.234444,44.40927756,26.22430636,0.007417687,21620,7
48536493417,coyo08,1/1/2022 6:00,2022,1,1,6,0,4.11,19,4.64E-05,0,34.225832,-119.174616,GSM,Urban,1/2/2022,-40.53044252,108.843552,173.2351135,0.018138073,21553,4
48536493417,coyo08,1/1/2022 12:00,2022,1,1,12,0,4.11,19,4.63E-05,-1,34.226632,-119.173932,GSM,Urban,1/2/2022,149.3179314,55.6499133,-170.1516261,0.009267692,21603,4
